fixture_id,event_id,avg_offense_distance_to_goal,avg_defense_distance_to_goal,shooter_distance_to_goal,shooter_distance_to_goalkeeper,goalkeeper_distance_to_goal,ball_distance_to_goal,ball_distance_to_goalkeeper,shot_angle_to_goal,ball_angle_to_goal,angle_ball_to_goalkeeper
02ea68cb-5ca6-11f0-a329-51a43a77a48d,5a7ce641-a781-11f0-9f92-413ac7416675,13.258525366072385,7.493667379799965,6.678501703226555,4.211867281859673,2.4666473197439482,5.761623816251804,3.295066918895578,0.24855114024580782,0.28721524674627474,0.004847283140617718
02ea68cb-5ca6-11f0-a329-51a43a77a48d,760bccf1-a781-11f0-9f92-413ac7416675,12.747863209628926,7.089109978835654,6.834832624139381,4.7644123457148435,2.074963132202593,6.506251147934577,4.45825526411398,0.2763801512401107,0.317468388470755,0.06192190886074848
02ea68cb-5ca6-11f0-a329-51a43a77a48d,92690020-a781-11f0-9f92-413ac7416675,12.834651177438243,7.2861846713802505,8.8695398978752,7.692244015890292,1.221980359907638,7.683881441042671,6.518591412260781,0.2990432535949714,0.3496626229501669,0.05198607154193975
02ea68cb-5ca6-11f0-a329-51a43a77a48d,b6b7bd40-a781-11f0-9f92-413ac7416675,12.543912461839053,6.975803407006953,8.58809670415978,7.790618460687189,0.8370955739937953,8.295243998822457,7.513764702198224,0.3223906280602232,0.3399852294028848,0.038005820718790904
02ea68cb-5ca6-11f0-a329-51a43a77a48d,bffe4fe1-a781-11f0-9f92-413ac7416675,14.12056078524988,7.598386604650296,5.564593875567201,2.5505595464525044,3.0546530081172882,4.931158281783298,1.8770095897464145,0.27523177832743917,0.3754358321403002,0.01824432196941728
02ea68cb-5ca6-11f0-a329-51a43a77a48d,c67d0ff0-a781-11f0-9f92-413ac7416675,14.578307708087662,7.302357903436045,5.959082227994509,4.238094147137364,1.733650772214522,5.3194996005263535,3.698006625196878,0.4699454729870268,0.5455345321041283,0.13841967822899903
02ea68cb-5ca6-11f0-a329-51a43a77a48d,cb5ffa51-a781-11f0-9f92-413ac7416675,13.289474402770427,8.902352411720054,8.551202254654019,6.344850274041145,2.206636580862377,7.673628867752206,5.467003292481174,0.2587113454397518,0.2930374999441594,0.0010759981192111148
02ea68cb-5ca6-11f0-a329-51a43a77a48d,1ccd0270-a782-11f0-9f92-413ac7416675,24.180299900854283,8.948924547962287,7.283223256223852,4.335285919060008,2.982123572221649,6.98080432328539,4.033769948819588,0.40581562887515976,0.422894483297965,0.08598223344033512
02ea68cb-5ca6-11f0-a329-51a43a77a48d,5f44b210-a782-11f0-9f92-413ac7416675,17.44600092841987,8.220666520371202,5.391255883372633,2.9597584360890026,2.446089532294351,4.6411572910212815,2.2106698079993765,0.5422988509225349,0.6153991479629167,0.08614053482457348
02ea68cb-5ca6-11f0-a329-51a43a77a48d,8b712301-a782-11f0-9f92-413ac7416675,13.899072036883888,7.345643408950614,6.040990647236593,2.9974010409019343,3.0861181118032404,4.457431210910607,1.4131553347031607,0.25635486919119255,0.373564898180194,0.20214081496458272
02ea68cb-5ca6-11f0-a329-51a43a77a48d,95225e51-a782-11f0-9f92-413ac7416675,12.645455063613483,6.511897564663691,6.483365175585901,4.655899053888516,1.8479664499119048,5.53725356110771,3.791799704625759,0.39764316003206907,0.49594946435156506,0.1325533514541586
02ea68cb-5ca6-11f0-a329-51a43a77a48d,b6cf9591-a782-11f0-9f92-413ac7416675,14.008603183813767,6.881523181858197,6.619009971287247,3.999326568311221,2.621243216490983,5.626121665943601,3.020424639020151,0.3004958914543048,0.31309164921016874,0.06916458145994474
02ea68cb-5ca6-11f0-a329-51a43a77a48d,d97361d1-a782-11f0-9f92-413ac7416675,13.671109500024718,7.944753409745771,6.870534185927612,3.856036955217105,3.032200026383484,5.527171518959765,2.561023623475582,0.2398099791330912,0.2748461593951588,0.16749767341747865
02ea68cb-5ca6-11f0-a329-51a43a77a48d,edf2e131-a782-11f0-9f92-413ac7416675,13.406794743335562,8.190165278047148,5.489127617390583,2.742001641137366,2.7586368010305375,4.437028284787015,1.6941030074939367,0.47683704736324006,0.5883672519037318,0.1072863482823299
02ea68cb-5ca6-11f0-a329-51a43a77a48d,f773e4c1-a782-11f0-9f92-413ac7416675,20.582632881363704,14.358397968762997,5.267743824447046,3.8763365436968975,1.3934740758263122,4.791094342631966,3.418614485431201,0.5522870900666962,0.6050565981594122,0.059551688483328105
02ea68cb-5ca6-11f0-a329-51a43a77a48d,10f4abf1-a783-11f0-9f92-413ac7416675,13.090071838319304,6.602436289341045,8.095669089087078,7.693376891846649,0.550514304991251,6.908045454395911,6.562778832171628,0.3515105140126713,5.860697055128123,0.06369303917813268
02ea68cb-5ca6-11f0-a329-51a43a77a48d,4d25c281-a783-11f0-9f92-413ac7416675,26.206659085281128,15.460524502127125,8.60394060881408,6.654688948403225,1.9945087114374793,7.672733606740168,5.700129296779153,0.3426541242316535,0.38007487264525713,0.04457809742480472
02ea68cb-5ca6-11f0-a329-51a43a77a48d,606288b1-a783-11f0-9f92-413ac7416675,13.053520232284514,6.657886066119068,8.408187081648459,7.986384225668084,0.42635783093547136,8.106316364416084,7.680802692427401,0.34148671815467635,0.3456608758879569,0.003398476640171994
02ea68cb-5ca6-11f0-a329-51a43a77a48d,6b4f0321-a783-11f0-9f92-413ac7416675,25.142819587617197,16.2711337251928,6.132906081133148,4.046385300487331,2.0887644673347,5.0886844075851245,3.0667653969614244,0.4774799587031138,0.5695647661015142,0.13279112972977555
02ea68cb-5ca6-11f0-a329-51a43a77a48d,75639421-a783-11f0-9f92-413ac7416675,13.31346031936715,6.68101169458344,7.413072305056791,6.933114163202565,0.4958679259641623,6.375900328581055,5.889388762851372,5.8883917691366054,5.82306562981631,0.015645580056991442
